"categoria","termino","descripcion","genes_universo","genes_conjunto","esperados","p","genes","q"
"Process","GO:0006082","Organic acid metabolic process",114,24,20.1,0.190497540146588,"RS00690;RS00695;RS01315;RS01425;RS02550;RS02575;RS02580;RS05110;RS05340;alr;aroC;cysS;dapA;dapF;fabA;fabB;fabI;fabI;gltX;ilvC;pdhA;serS;tpiA;ubiC",1
"Process","GO:0019752","Carboxylic acid metabolic process",114,24,20.1,0.190497540146588,"RS00690;RS00695;RS01315;RS01425;RS02550;RS02575;RS02580;RS05110;RS05340;alr;aroC;cysS;dapA;dapF;fabA;fabB;fabI;fabI;gltX;ilvC;pdhA;serS;tpiA;ubiC",1
"Process","GO:0043436","Oxoacid metabolic process",114,24,20.1,0.190497540146588,"RS00690;RS00695;RS01315;RS01425;RS02550;RS02575;RS02580;RS05110;RS05340;alr;aroC;cysS;dapA;dapF;fabA;fabB;fabI;fabI;gltX;ilvC;pdhA;serS;tpiA;ubiC",1
"Process","GO:0009150","Purine ribonucleotide metabolic process",47,11,8.3,0.192363884702592,"RS00690;RS00695;RS01015;RS02255;RS02575;RS02580;RS05110;guaB;pdhA;purE;tpiA",1
"Process","GO:0006364","rRNA processing",18,5,3.2,0.198932071775012,"RS01395;rimM;rsmH;ruvX;ybeY",1
"Process","GO:0009205","Purine ribonucleoside triphosphate metabolic process",18,5,3.2,0.198932071775012,"RS00690;RS00695;RS02580;RS05110;tpiA",1
"Process","GO:0016072","rRNA metabolic process",18,5,3.2,0.198932071775012,"RS01395;rimM;rsmH;ruvX;ybeY",1
"Process","GO:0006553","Lysine metabolic process",9,3,1.6,0.201629867879634,"RS05340;dapA;dapF",1
"Process","GO:0009067","Aspartate family amino acid biosynthetic process",9,3,1.6,0.201629867879634,"RS05340;dapA;dapF",1
"Process","GO:0018106","Peptidyl-histidine phosphorylation",9,3,1.6,0.201629867879634,"RS02065;RS02110;RS06480",1
"Process","GO:0018202","Peptidyl-histidine modification",9,3,1.6,0.201629867879634,"RS02065;RS02110;RS06480",1
"Function","GO:0004673","Protein histidine kinase activity",9,3,1.6,0.201629867879634,"RS02065;RS02110;RS06480",1
"Function","GO:0016775","Phosphotransferase activity, nitrogenous group as acceptor",9,3,1.6,0.201629867879634,"RS02065;RS02110;RS06480",1
"Function","GO:0016866","Intramolecular transferase activity",9,3,1.6,0.201629867879634,"RS01395;RS05110;purE",1
"InterPro","IPR005467","Histidine kinase domain",9,3,1.6,0.201629867879634,"RS02065;RS02110;RS06480",1
"Process","GO:0006163","Purine nucleotide metabolic process",48,11,8.5,0.212885651184733,"RS00690;RS00695;RS01015;RS02255;RS02575;RS02580;RS05110;guaB;pdhA;purE;tpiA",1
"Process","GO:0072521","Purine-containing compound metabolic process",48,11,8.5,0.212885651184733,"RS00690;RS00695;RS01015;RS02255;RS02575;RS02580;RS05110;guaB;pdhA;purE;tpiA",1
"Process","GO:0055086","Nucleobase-containing small molecule metabolic process",79,17,14,0.214963450596398,"RS00690;RS00695;RS01015;RS01050;RS02255;RS02550;RS02575;RS02580;RS04480;RS05110;RS05850;RS06020;guaB;murA;pdhA;purE;tpiA",1
"Process","GO:0006006","Glucose metabolic process",5,2,0.9,0.215524326700466,"RS05110;tpiA",1
"Process","GO:0009148","Pyrimidine nucleoside triphosphate biosynthetic process",5,2,0.9,0.215524326700466,"RS02550;RS04480",1
"Process","GO:0009262","Deoxyribonucleotide metabolic process",5,2,0.9,0.215524326700466,"RS04480;RS05850",1
"Process","GO:0019318","Hexose metabolic process",5,2,0.9,0.215524326700466,"RS05110;tpiA",1
"Process","GO:0019877","Diaminopimelate biosynthetic process",5,2,0.9,0.215524326700466,"RS05340;dapA",1
"Process","GO:0046364","Monosaccharide biosynthetic process",5,2,0.9,0.215524326700466,"RS05110;tpiA",1
"Process","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic",5,2,0.9,0.215524326700466,"rnpA;ybeY",1
"Function","GO:0004521","Endoribonuclease activity",5,2,0.9,0.215524326700466,"rnpA;ybeY",1
"Function","GO:0015232","Heme transmembrane transporter activity",5,2,0.9,0.215524326700466,"RS02220;ccmA",1
"Function","GO:0016668","Oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",5,2,0.9,0.215524326700466,"lpdA;trxB",1
"Keyword","KW-0129","CBS domain",5,2,0.9,0.215524326700466,"RS04315;guaB",1
"Keyword","KW-0220","Diaminopimelate biosynthesis",5,2,0.9,0.215524326700466,"RS05340;dapA",1
"Keyword","KW-0251","Elongation factor",5,2,0.9,0.215524326700466,"efp;tsf",1
"Keyword","KW-0482","Metalloprotease",5,2,0.9,0.215524326700466,"RS01600;htpX",1
"Keyword","KW-0831","Ubiquinone biosynthesis",5,2,0.9,0.215524326700466,"ubiC;ubiG",1
"KEGG","bbk01502","Vancomycin resistance",5,2,0.9,0.215524326700466,"RS04605;alr",1
"InterPro","IPR000089","Biotin/lipoyl attachment",5,2,0.9,0.215524326700466,"RS02575;RS02580",1
"InterPro","IPR000644","CBS domain",5,2,0.9,0.215524326700466,"RS04315;guaB",1
"InterPro","IPR001537","tRNA/rRNA methyltransferase, SpoU type",5,2,0.9,0.215524326700466,"RS04045;RS06685",1
"InterPro","IPR008991","Translation protein SH3-like domain superfamily",5,2,0.9,0.215524326700466,"efp;rplX",1
"InterPro","IPR009006","Alanine racemase/group IV decarboxylase, C-terminal",5,2,0.9,0.215524326700466,"RS05290;alr",1
"InterPro","IPR011053","Single hybrid motif",5,2,0.9,0.215524326700466,"RS02575;RS02580",1
"InterPro","IPR013221","Mur ligase, central",5,2,0.9,0.215524326700466,"RS04605;murD",1
"InterPro","IPR015947","PUA-like superfamily",5,2,0.9,0.215524326700466,"RS05330;lon",1
"InterPro","IPR029061","Thiamin diphosphate-binding fold",5,2,0.9,0.215524326700466,"RS02575;pdhA",1
"InterPro","IPR036565","Mur-like, catalytic domain superfamily",5,2,0.9,0.215524326700466,"RS04605;murD",1
"InterPro","IPR036615","Mur ligase, C-terminal domain superfamily",5,2,0.9,0.215524326700466,"RS04605;murD",1
"InterPro","IPR046342","CBS domain superfamily",5,2,0.9,0.215524326700466,"RS04315;guaB",1
"Pfam","PF00588","SpoU rRNA Methylase family",5,2,0.9,0.215524326700466,"RS04045;RS06685",1
"Pfam","PF00890","FAD binding domain",5,2,0.9,0.215524326700466,"lpdA;trxB",1
"Pfam","PF08245","Mur ligase middle domain",5,2,0.9,0.215524326700466,"RS04605;murD",1
"KEGG","bbk00061","Fatty acid biosynthesis",14,4,2.5,0.223550592196091,"fabA;fabB;fabI;fabI",1
"KEGG","bbk01212","Fatty acid metabolism",14,4,2.5,0.223550592196091,"fabA;fabB;fabI;fabI",1
"Process","GO:0009144","Purine nucleoside triphosphate metabolic process",19,5,3.4,0.233695701134927,"RS00690;RS00695;RS02580;RS05110;tpiA",1
"Process","GO:0072330","Monocarboxylic acid biosynthetic process",19,5,3.4,0.233695701134927,"fabA;fabB;fabI;fabI;ubiC",1
"Process","GO:0034470","ncRNA processing",44,10,7.8,0.236753011718618,"RS01395;RS04045;RS05905;rimM;rnpA;rsmH;ruvX;trhO;trmD;ybeY",1
"KEGG","bbk01200","Carbon metabolism",44,10,7.8,0.236753011718618,"RS00690;RS00695;RS01315;RS02575;RS02580;RS05110;fsa;lpdA;pdhA;tpiA",1
"Process","GO:0016310","Phosphorylation",39,9,6.9,0.238713672067169,"RS00690;RS00695;RS02065;RS02110;RS02255;RS02580;RS05110;RS06480;tpiA",1
"Process","GO:0016070","RNA metabolic process",91,19,16.1,0.239489640851672,"RS00365;RS01395;RS01645;RS02365;RS04045;RS05905;RS06685;cysS;gltX;rimM;rnpA;rpoH;rpoZ;rsmH;ruvX;serS;trhO;trmD;ybeY",1
"Function","GO:0046914","Transition metal ion binding",34,8,6,0.23993316848357,"RS02030;RS05905;cysS;dnaJ;gltX;htpX;yacG;ybeY",1
"Process","GO:0005975","Carbohydrate metabolic process",29,7,5.1,0.24002967651152,"RS00690;RS00695;RS02580;RS05110;RS06020;fsa;tpiA",1
"Process","GO:0006468","Protein phosphorylation",10,3,1.8,0.252660236316678,"RS02065;RS02110;RS06480",1
"Function","GO:0004672","Protein kinase activity",10,3,1.8,0.252660236316678,"RS02065;RS02110;RS06480",1
"Function","GO:0016811","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",10,3,1.8,0.252660236316678,"RS02550;RS04405;def",1
"Process","GO:0006396","RNA processing",50,11,8.8,0.256488483836011,"RS01395;RS04045;RS05905;RS06685;rimM;rnpA;rsmH;ruvX;trhO;trmD;ybeY",1
"Process","GO:0009451","RNA modification",40,9,7.1,0.263881035394303,"RS00365;RS01395;RS01645;RS04045;RS05905;RS06685;rsmH;trhO;trmD",1
"Process","GO:0030001","Metal ion transport",15,4,2.7,0.26550359397117,"RS02220;RS05395;ccmA;nhaA",1
"Function","GO:0008233","Peptidase activity",35,8,6.2,0.267009754493994,"RS01600;RS01980;RS05330;RS05890;htpX;lon;tldD;ybeY",1
"Process","GO:0006508","Proteolysis",30,7,5.3,0.269444380818336,"RS01600;RS01980;RS05330;RS05890;htpX;lon;tldD",1
"Process","GO:0006790","Sulfur compound metabolic process",30,7,5.3,0.269444380818336,"RS02575;RS02580;RS02970;RS03655;RS05100;RS05340;pdhA",1
"Process","GO:0022613","Ribonucleoprotein complex biogenesis",25,6,4.4,0.27073057569246,"RS01395;rimM;rimP;rsmH;ruvX;ybeY",1
"Process","GO:0042254","Ribosome biogenesis",25,6,4.4,0.27073057569246,"RS01395;rimM;rimP;rsmH;ruvX;ybeY",1
"Process","GO:0043414","Macromolecule methylation",25,6,4.4,0.27073057569246,"RS00365;RS01645;RS04045;RS06685;rsmH;trmD",1
"InterPro","IPR029063","S-adenosyl-L-methionine-dependent methyltransferase superfamily",25,6,4.4,0.27073057569246,"RS00365;RS01645;RS06130;RS06680;rsmH;ubiG",1
"Process","GO:0009259","Ribonucleotide metabolic process",56,12,9.9,0.274167092515083,"RS00690;RS00695;RS01015;RS02255;RS02550;RS02575;RS02580;RS05110;guaB;pdhA;purE;tpiA",1
"Function","GO:0016741","Transferase activity, transferring one-carbon groups",46,10,8.1,0.284631278525361,"RS00365;RS01645;RS04045;RS04480;RS06130;RS06680;RS06685;rsmH;trmD;ubiG",1
"Function","GO:0003676","Nucleic acid binding",197,38,34.8,0.286258820126111,"RS00300;RS00365;RS00805;RS01325;RS01330;RS01395;RS01625;RS01645;RS02030;RS02060;RS02365;RS02455;RS03090;RS03095;RS04045;RS04785;RS04825;RS05180;RS06030;RS06075;RS06130;RS06475;RS06670;RS06685;dnaN;efp;gltX;greA;lon;rnpA;rplF;rplN;rplX;rpoH;rpoZ;rpsO;smpB;tsf",1
"Process","GO:0009147","Pyrimidine nucleoside triphosphate metabolic process",6,2,1.1,0.287373841374955,"RS02550;RS04480",1
"Process","GO:0015886","Heme transport",6,2,1.1,0.287373841374955,"RS02220;ccmA",1
"Process","GO:0019725","Cellular homeostasis",6,2,1.1,0.287373841374955,"lpdA;phoU",1
"Process","GO:0090501","RNA phosphodiester bond hydrolysis",6,2,1.1,0.287373841374955,"rnpA;ybeY",1
"Process","GO:1901678","Iron coordination entity transport",6,2,1.1,0.287373841374955,"RS02220;ccmA",1
"Function","GO:0003746","Translation elongation factor activity",6,2,1.1,0.287373841374955,"efp;tsf",1
"Function","GO:0004540","Ribonuclease activity",6,2,1.1,0.287373841374955,"rnpA;ybeY",1
"Function","GO:0043565","Sequence-specific DNA binding",6,2,1.1,0.287373841374955,"RS01625;lon",1
"Function","GO:0051537","2 iron, 2 sulfur cluster binding",6,2,1.1,0.287373841374955,"RS02970;RS03655",1
"InterPro","IPR012332","Autotransporter, pectate lyase C-like domain superfamily",6,2,1.1,0.287373841374955,"RS05385;RS05535",1
"Component","GO:0005622","Intracellular anatomical structure",280,53,49.5,0.289400535664426,"RS00690;RS00805;RS01050;RS01920;RS02365;RS02580;RS04045;RS04480;RS04605;RS04825;RS06020;RS06030;RS06670;RS06685;clpB;cysS;dapA;dapF;dnaJ;dnaN;efp;fabA;frr;fsa;gltX;groES;groL;grpE;lon;murA;murD;pdhA;phoU;rimM;rimP;rplF;rplN;rplX;rpmH;rpoH;rpsB;rpsO;rsmH;ruvX;serS;smpB;tpiA;trmD;trxB;tsf;ubiC;ubiG;ybeY",1
"Process","GO:0019693","Ribose phosphate metabolic process",57,12,10.1,0.29643290290062,"RS00690;RS00695;RS01015;RS02255;RS02550;RS02575;RS02580;RS05110;guaB;pdhA;purE;tpiA",1
"Process","GO:0006753","Nucleoside phosphate metabolic process",73,15,12.9,0.297938227764542,"RS00690;RS00695;RS01015;RS01050;RS02255;RS02550;RS02575;RS02580;RS04480;RS05110;RS05850;guaB;pdhA;purE;tpiA",1
"Process","GO:0009117","Nucleotide metabolic process",73,15,12.9,0.297938227764542,"RS00690;RS00695;RS01015;RS01050;RS02255;RS02550;RS02575;RS02580;RS04480;RS05110;RS05850;guaB;pdhA;purE;tpiA",1
"Process","GO:0009066","Aspartate family amino acid metabolic process",11,3,1.9,0.305249224604174,"RS05340;dapA;dapF",1
"Process","GO:0033866","Nucleoside bisphosphate biosynthetic process",11,3,1.9,0.305249224604174,"RS02575;RS02580;pdhA",1
"Process","GO:0034030","Ribonucleoside bisphosphate biosynthetic process",11,3,1.9,0.305249224604174,"RS02575;RS02580;pdhA",1
"Process","GO:0034033","Purine nucleoside bisphosphate biosynthetic process",11,3,1.9,0.305249224604174,"RS02575;RS02580;pdhA",1
"Keyword","KW-0274","FAD",11,3,1.9,0.305249224604174,"aroC;lpdA;trxB",1
"InterPro","IPR003594","Histidine kinase/HSP90-like ATPase",11,3,1.9,0.305249224604174,"RS02065;RS02110;RS06480",1
"Process","GO:0006631","Fatty acid metabolic process",16,4,2.8,0.308743790118893,"fabA;fabB;fabI;fabI",1
"Process","GO:0006633","Fatty acid biosynthetic process",16,4,2.8,0.308743790118893,"fabA;fabB;fabI;fabI",1
"Process","GO:0032774","RNA biosynthetic process",16,4,2.8,0.308743790118893,"RS02365;rpoH;rpoZ;serS",1
"KEGG","bbk00620","Pyruvate metabolism",16,4,2.8,0.308743790118893,"RS02575;RS02580;lpdA;pdhA",1
"Process","GO:0050896","Response to stimulus",70,14,12.4,0.34729290072943,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480;clpB;dnaJ;lon;rpoH;trxB",1
"Process","GO:0006417","Regulation of translation",17,4,3,0.352616533407015,"RS03090;RS06670;efp;tsf",1
"Process","GO:0008360","Regulation of cell shape",17,4,3,0.352616533407015,"RS04590;RS04605;murA;murD",1
"Process","GO:0010608","Post-transcriptional regulation of gene expression",17,4,3,0.352616533407015,"RS03090;RS06670;efp;tsf",1
"Process","GO:0022603","Regulation of anatomical structure morphogenesis",17,4,3,0.352616533407015,"RS04590;RS04605;murA;murD",1
"Process","GO:0022604","Regulation of cell morphogenesis",17,4,3,0.352616533407015,"RS04590;RS04605;murA;murD",1
"Process","GO:0034248","Regulation of cellular amide metabolic process",17,4,3,0.352616533407015,"RS03090;RS06670;efp;tsf",1
"Process","GO:0050793","Regulation of developmental process",17,4,3,0.352616533407015,"RS04590;RS04605;murA;murD",1
"Process","GO:2000112","Regulation of cellular macromolecule biosynthetic process",17,4,3,0.352616533407015,"RS03090;RS06670;efp;tsf",1
"Function","GO:0008173","RNA methyltransferase activity",17,4,3,0.352616533407015,"RS04045;RS06685;rsmH;trmD",1
"Process","GO:0006139","Nucleobase-containing compound metabolic process",230,43,40.6,0.354902379133965,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01325;RS01395;RS01645;RS01920;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS03090;RS04045;RS04480;RS05110;RS05850;RS05905;RS06020;RS06670;RS06685;cysS;dnaJ;dnaN;gltX;guaB;murA;pdhA;purE;rimM;rnpA;rpoH;rpoZ;rsmH;ruvX;serS;tpiA;trhO;trmD;ybeY",1
"Process","GO:0034660","ncRNA metabolic process",65,13,11.5,0.356320692489751,"RS01395;RS04045;RS05905;cysS;gltX;rimM;rnpA;rsmH;ruvX;serS;trhO;trmD;ybeY",1
"Process","GO:0043412","Macromolecule modification",65,13,11.5,0.356320692489751,"RS00365;RS01395;RS01645;RS02065;RS02110;RS04045;RS05905;RS06130;RS06480;RS06685;rsmH;trhO;trmD",1
"Process","GO:0043650","Dicarboxylic acid biosynthetic process",12,3,2.1,0.35822987806209,"RS05340;aroC;dapA",1
"Process","GO:0065008","Regulation of biological quality",12,3,2.1,0.35822987806209,"lpdA;nhaA;phoU",1
"Function","GO:0016835","Carbon-oxygen lyase activity",12,3,2.1,0.35822987806209,"aroC;dapA;fabA",1
"Function","GO:0140299","Small molecule sensor activity",12,3,2.1,0.35822987806209,"RS02065;RS02110;RS06480",1
"Keyword","KW-0275","Fatty acid biosynthesis",12,3,2.1,0.35822987806209,"fabA;fabI;fabI",1
"Keyword","KW-0276","Fatty acid metabolism",12,3,2.1,0.35822987806209,"fabA;fabI;fabI",1
"Keyword","KW-0663","Pyridoxal phosphate",12,3,2.1,0.35822987806209,"RS00520;RS05290;alr",1
"Process","GO:0005996","Monosaccharide metabolic process",7,2,1.2,0.358432946600364,"RS05110;tpiA",1
"Process","GO:0016226","Iron-sulfur cluster assembly",7,2,1.2,0.358432946600364,"RS02970;RS03655",1
"Process","GO:0031163","Metallo-sulfur cluster assembly",7,2,1.2,0.358432946600364,"RS02970;RS03655",1
"Function","GO:0016814","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",7,2,1.2,0.358432946600364,"RS05850;RS05905",1
"Function","GO:0016831","Carboxy-lyase activity",7,2,1.2,0.358432946600364,"RS01015;RS05290",1
"Function","GO:0030170","Pyridoxal phosphate binding",7,2,1.2,0.358432946600364,"RS00520;alr",1
"Function","GO:0070279","Vitamin B6 binding",7,2,1.2,0.358432946600364,"RS00520;alr",1
"Keyword","KW-0255","Endonuclease",7,2,1.2,0.358432946600364,"rnpA;ybeY",1
"InterPro","IPR003661","Signal transduction histidine kinase, dimerisation/phosphoacceptor domain",7,2,1.2,0.358432946600364,"RS02110;RS06480",1
"InterPro","IPR003959","ATPase, AAA-type, core",7,2,1.2,0.358432946600364,"clpB;lon",1
"Process","GO:0043648","Dicarboxylic acid metabolic process",18,4,3.2,0.396526379587588,"RS05340;aroC;dapA;dapF",1
"Process","GO:0044272","Sulfur compound biosynthetic process",18,4,3.2,0.396526379587588,"RS02575;RS02580;RS05340;pdhA",1
"KEGG","bbk00020","Citrate cycle (TCA cycle)",18,4,3.2,0.396526379587588,"RS02575;RS02580;lpdA;pdhA",1
"InterPro","IPR036388","Winged helix-like DNA-binding domain superfamily",18,4,3.2,0.396526379587588,"RS00300;RS02060;RS04785;RS06475",1
"Process","GO:1901605","Alpha-amino acid metabolic process",45,9,8,0.398685214691573,"RS01315;RS01425;RS02550;RS05340;alr;dapA;dapF;ilvC;serS",1
"Process","GO:0018193","Peptidyl-amino acid modification",13,3,2.3,0.41062452610551,"RS02065;RS02110;RS06480",1
"Component","GO:0140535","Intracellular protein-containing complex",13,3,2.3,0.41062452610551,"RS01920;dnaN;rpoZ",1
"Keyword","KW-0133","Cell shape",13,3,2.3,0.41062452610551,"RS04605;murA;murD",1
"Keyword","KW-0573","Peptidoglycan synthesis",13,3,2.3,0.41062452610551,"RS04605;murA;murD",1
"InterPro","IPR036188","FAD/NAD(P)-binding domain superfamily",13,3,2.3,0.41062452610551,"RS00470;lpdA;trxB",1
"Process","GO:0044281","Small molecule metabolic process",196,36,34.6,0.423304228963188,"RS00470;RS00690;RS00695;RS01015;RS01050;RS01315;RS01425;RS02255;RS02550;RS02575;RS02580;RS04480;RS05110;RS05340;RS05850;RS06020;alr;aroC;cysS;dapA;dapF;fabA;fabB;fabI;fabI;gltX;guaB;ilvC;murA;pdhA;purE;ribB;serS;tpiA;ubiC;ubiG",1
"Component","GO:0043229","Intracellular organelle",68,13,12,0.424802894423612,"RS02365;RS02580;RS04825;RS06030;RS06670;pdhA;rimM;rplF;rplN;rplX;rpmH;rpsB;rpsO",1
"Process","GO:0051716","Cellular response to stimulus",57,11,10.1,0.42592904485886,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480;lon;trxB",1
"Process","GO:0009069","Serine family amino acid metabolic process",8,2,1.4,0.426745031662878,"RS01315;serS",1
"Process","GO:0071897","DNA biosynthetic process",8,2,1.4,0.426745031662878,"RS02455;dnaN",1
"Component","GO:0061695","Transferase complex, transferring phosphorus-containing groups",8,2,1.4,0.426745031662878,"dnaN;rpoZ",1
"Function","GO:0003887","DNA-directed DNA polymerase activity",8,2,1.4,0.426745031662878,"RS02455;dnaN",1
"Function","GO:0016836","Hydro-lyase activity",8,2,1.4,0.426745031662878,"dapA;fabA",1
"Function","GO:0034061","DNA polymerase activity",8,2,1.4,0.426745031662878,"RS02455;dnaN",1
"KEGG","bbk00480","Glutathione metabolism",8,2,1.4,0.426745031662878,"RS05100;RS05290",1
"KEGG","bbk00860","Porphyrin and chlorophyll metabolism",8,2,1.4,0.426745031662878,"RS03030;gltX",1
"Process","GO:0006807","Nitrogen compound metabolic process",450,81,79.5,0.435585885420235,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01315;RS01325;RS01395;RS01425;RS01600;RS01645;RS01920;RS01980;RS02065;RS02110;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS03030;RS03090;RS04045;RS04405;RS04480;RS04605;RS04825;RS05100;RS05110;RS05290;RS05330;RS05340;RS05850;RS05890;RS05905;RS06020;RS06130;RS06480;RS06670;RS06685;alr;aroC;cysS;dapA;dapF;def;dnaJ;dnaN;efp;frr;gltX;guaB;htpX;ilvC;lon;murA;murD;pdhA;purE;ribB;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;tldD;tpiA;trhO;trmD;tsf;ybeY",1
"Function","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity",19,4,3.4,0.439947893841631,"RS06130;rsmH;trmD;ubiG",1
"Keyword","KW-0521","NADP",19,4,3.4,0.439947893841631,"RS05340;aroC;ilvC;trxB",1
"Keyword","KW-0540","Nuclease",19,4,3.4,0.439947893841631,"RS01920;rnpA;ruvX;ybeY",1
"Process","GO:0000096","Sulfur amino acid metabolic process",3,1,0.5,0.442233703665841,"RS05340",1
"Process","GO:0000271","Polysaccharide biosynthetic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0005976","Polysaccharide metabolic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0006098","Pentose-phosphate shunt",3,1,0.5,0.442233703665841,"fsa",1
"Process","GO:0006241","CTP biosynthetic process",3,1,0.5,0.442233703665841,"RS02550",1
"Process","GO:0006269","DNA replication, synthesis of RNA primer",3,1,0.5,0.442233703665841,"RS02365",1
"Process","GO:0006740","NADPH regeneration",3,1,0.5,0.442233703665841,"fsa",1
"Process","GO:0006778","Porphyrin-containing compound metabolic process",3,1,0.5,0.442233703665841,"RS03030",1
"Process","GO:0006779","Porphyrin-containing compound biosynthetic process",3,1,0.5,0.442233703665841,"RS03030",1
"Process","GO:0008653","Lipopolysaccharide metabolic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0009103","Lipopolysaccharide biosynthetic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0009200","Deoxyribonucleoside triphosphate metabolic process",3,1,0.5,0.442233703665841,"RS04480",1
"Process","GO:0009208","Pyrimidine ribonucleoside triphosphate metabolic process",3,1,0.5,0.442233703665841,"RS02550",1
"Process","GO:0009209","Pyrimidine ribonucleoside triphosphate biosynthetic process",3,1,0.5,0.442233703665841,"RS02550",1
"Process","GO:0009211","Pyrimidine deoxyribonucleoside triphosphate metabolic process",3,1,0.5,0.442233703665841,"RS04480",1
"Process","GO:0009219","Pyrimidine deoxyribonucleotide metabolic process",3,1,0.5,0.442233703665841,"RS04480",1
"Process","GO:0009221","Pyrimidine deoxyribonucleotide biosynthetic process",3,1,0.5,0.442233703665841,"RS04480",1
"Process","GO:0009265","2-deoxyribonucleotide biosynthetic process",3,1,0.5,0.442233703665841,"RS04480",1
"Process","GO:0009308","Amine metabolic process",3,1,0.5,0.442233703665841,"RS05290",1
"Process","GO:0030163","Protein catabolic process",3,1,0.5,0.442233703665841,"lon",1
"Process","GO:0032506","Cytokinetic process",3,1,0.5,0.442233703665841,"yihA",1
"Process","GO:0033692","Cellular polysaccharide biosynthetic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0034637","Cellular carbohydrate biosynthetic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0042886","Amide transport",3,1,0.5,0.442233703665841,"tolQ",1
"Process","GO:0044264","Cellular polysaccharide metabolic process",3,1,0.5,0.442233703665841,"RS06020",1
"Process","GO:0045017","Glycerolipid biosynthetic process",3,1,0.5,0.442233703665841,"RS02820",1
"Process","GO:0046036","CTP metabolic process",3,1,0.5,0.442233703665841,"RS02550",1
"Process","GO:0046037","GMP metabolic process",3,1,0.5,0.442233703665841,"guaB",1
"Process","GO:0046385","Deoxyribose phosphate biosynthetic process",3,1,0.5,0.442233703665841,"RS04480",1
"Process","GO:0046474","Glycerophospholipid biosynthetic process",3,1,0.5,0.442233703665841,"RS02820",1
"Process","GO:0050790","Regulation of catalytic activity",3,1,0.5,0.442233703665841,"yacG",1
"Process","GO:0051156","Glucose 6-phosphate metabolic process",3,1,0.5,0.442233703665841,"fsa",1
"Process","GO:0062197","Cellular response to chemical stress",3,1,0.5,0.442233703665841,"trxB",1
"Process","GO:0065009","Regulation of molecular function",3,1,0.5,0.442233703665841,"yacG",1
"Process","GO:0090529","Cell septum assembly",3,1,0.5,0.442233703665841,"yihA",1
"Component","GO:0005657","Replication fork",3,1,0.5,0.442233703665841,"RS02365",1
"Component","GO:0009360","DNA polymerase III complex",3,1,0.5,0.442233703665841,"dnaN",1
"Component","GO:0030894","Replisome",3,1,0.5,0.442233703665841,"RS02365",1
"Component","GO:0032993","protein-DNA complex",3,1,0.5,0.442233703665841,"RS02365",1
"Component","GO:0042575","DNA polymerase complex",3,1,0.5,0.442233703665841,"dnaN",1
"Component","GO:1990077","Primosome complex",3,1,0.5,0.442233703665841,"RS02365",1
"Function","GO:0004176","ATP-dependent peptidase activity",3,1,0.5,0.442233703665841,"lon",1
"Function","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",3,1,0.5,0.442233703665841,"fabB",1
"Function","GO:0004359","Glutaminase activity",3,1,0.5,0.442233703665841,"RS02550",1
"Function","GO:0008169","C-methyltransferase activity",3,1,0.5,0.442233703665841,"ubiG",1
"Function","GO:0008745","N-acetylmuramoyl-L-alanine amidase activity",3,1,0.5,0.442233703665841,"RS04405",1
"Function","GO:0008955","Peptidoglycan glycosyltransferase activity",3,1,0.5,0.442233703665841,"RS04590",1
"Function","GO:0016417","S-acyltransferase activity",3,1,0.5,0.442233703665841,"RS02580",1
"Function","GO:0016744","Transketolase or transaldolase activity",3,1,0.5,0.442233703665841,"fsa",1
"Function","GO:0016812","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",3,1,0.5,0.442233703665841,"RS05370",1
"Function","GO:0016861","Intramolecular oxidoreductase activity, interconverting aldoses and ketoses",3,1,0.5,0.442233703665841,"tpiA",1
"Function","GO:0016868","Intramolecular transferase activity, phosphotransferases",3,1,0.5,0.442233703665841,"RS05110",1
"Function","GO:0016880","Acid-ammonia (or amide) ligase activity",3,1,0.5,0.442233703665841,"RS01425",1
"Function","GO:0047134","Protein-disulfide reductase (NAD(P)) activity",3,1,0.5,0.442233703665841,"trxB",1
