"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005767914.1_1072",2656.42641093496,-0.838507651906742,0.187345333643414,3.54792169210055e-06,2.65869574901712e-05,"WP_005767914.1"
"lcl|NC_008783.1_cds_WP_005767917.1_1073",67.0273489454833,-0.336863885730167,0.287180964685012,0.129882627247533,0.228851132667044,"WP_005767917.1"
"lcl|NC_008783.1_cds_WP_005767919.1_1074",642.110135637483,-0.425073513515755,0.239283299567485,0.0325389756902614,0.0735715476021281,"WP_005767919.1"
"lcl|NC_008783.1_cds_WP_011807428.1_1075",331.273087701259,-1.37095229449544,0.232134915928266,4.38517908090774e-10,9.6149111699903e-09,"WP_011807428.1"
"lcl|NC_008783.1_cds_WP_005767923.1_1076",390.226230088721,0.456387592386922,0.183545912973857,0.00612623504818484,0.0179986657495058,"WP_005767923.1"
"lcl|NC_008783.1_cds_WP_005767925.1_1077",263.651671575159,0.128782680868311,0.171229465465558,0.306099367992574,0.444689143194119,"WP_005767925.1"
"lcl|NC_008783.1_cds_WP_005767927.1_1078",636.031714152766,-0.952397997107734,0.258030123117876,7.62536030142042e-05,0.000395983622670253,"WP_005767927.1"
"lcl|NC_008783.1_cds_WP_011807429.1_1079",1376.14521885187,0.225696584736529,0.237307152567558,0.211088605818798,0.329287100513119,"WP_011807429.1"
"lcl|NC_008783.1_cds_WP_005767934.1_1080",784.952531538575,0.0980010831144348,0.162128101172171,0.412813000688815,0.547949095084705,"WP_005767934.1"
"lcl|NC_008783.1_cds_WP_005767936.1_1081",883.076706883445,-0.0774351098535879,0.140994772686569,0.449967333138163,0.588686544127718,"WP_005767936.1"
"lcl|NC_008783.1_cds_WP_005767938.1_1082",188.16348016647,0.788055544773861,0.226294754871588,0.000228504819716671,0.00101710415994187,"WP_005767938.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS06000_1083",32.9586387216547,0.199159661904308,0.332565107151165,0.429623622636699,0.566452526950838,"BARBAKC583_RS06000"
"lcl|NC_008783.1_cds_BARBAKC583_RS07250_1084",147.482129965406,0.620136633505347,0.45732765350009,0.0655055052984731,0.130350450879651,"BARBAKC583_RS07250"
